customer_id,customer_segment,amount,failure_reason,payment_channel,days_since_failure,event_date,total_past_payments,total_past_failures,past_self_cure_count,past_recovery_attempts,past_whatsapp_success,past_whatsapp_attempts,past_email_success,past_email_attempts,past_call_success,past_call_attempts,past_opt_outs,intervention_used,contacted,recovered,amount_recovered,recovery_time_hours,churn_or_annoyance_flag
180,regular,4821.74,insufficient_funds,netbanking,0.4,2026-02-18,47,13,4,10,3,5,5,6,0,0,0,voice,True,True,4821.74,37.0,True
90,regular,7098.44,network_error,wallet,9.3,2025-03-03,8,9,5,5,0,1,2,5,2,3,0,none,False,True,7098.44,47.3,False
155,new,2793.09,network_error,upi,3.0,2025-01-22,97,3,5,0,3,5,0,0,0,1,0,whatsapp,True,True,2793.09,33.5,False
40,new,246.51,network_error,wallet,7.5,2025-10-22,28,12,5,9,0,0,0,2,1,6,2,email,True,False,0.0,,True
101,new,529.24,card_declined,upi,4.8,2026-01-17,84,12,6,8,2,5,1,4,2,4,0,retry,True,False,0.0,,False
22,regular,3488.95,network_error,card,7.6,2025-09-04,27,0,2,0,2,4,1,5,1,1,0,voice,True,True,3488.95,9.5,False
158,regular,7978.09,bank_server_down,card,2.4,2025-05-17,93,13,7,8,0,0,4,6,2,5,0,human_followup,True,True,7978.09,4.4,False
172,new,1299.39,card_declined,netbanking,1.9,2025-06-26,64,12,0,12,0,0,0,1,1,3,2,voice,True,True,1299.39,47.4,True
158,regular,6661.88,network_error,card,4.4,2026-04-19,93,13,7,8,0,0,4,6,2,5,0,none,False,True,6661.88,27.5,False
22,regular,1342.79,insufficient_funds,card,9.5,2026-04-20,27,0,2,0,2,4,1,5,1,1,0,whatsapp,True,False,0.0,,False
88,high_value,36220.79,insufficient_funds,netbanking,4.5,2025-01-12,93,6,4,5,1,3,0,0,2,5,0,whatsapp,True,False,0.0,,False
140,regular,4424.49,card_declined,wallet,6.2,2025-03-14,26,2,3,1,4,5,0,2,0,0,0,discount,True,False,0.0,,False
170,high_value,28705.96,card_declined,card,0.6,2025-04-13,8,10,3,8,0,3,0,0,0,3,2,human_followup,True,False,0.0,,True
168,new,2841.01,insufficient_funds,wallet,6.6,2025-12-06,60,5,4,1,3,5,2,5,0,1,0,none,False,False,0.0,,False
28,high_value,5858.52,network_error,card,9.8,2025-09-18,71,5,3,4,2,3,2,2,3,4,0,none,False,True,5858.52,23.4,False
153,regular,4486.7,timeout,card,5.0,2025-08-23,68,6,4,3,2,2,1,4,2,5,0,voice,True,False,0.0,,True
136,regular,2786.96,network_error,wallet,7.4,2025-01-10,63,15,5,11,0,0,1,1,1,3,0,whatsapp,True,True,2786.96,11.4,False
129,new,900.05,insufficient_funds,netbanking,8.8,2026-04-01,63,3,5,1,2,4,0,0,1,5,0,none,False,False,0.0,,False
143,high_value,47710.24,timeout,card,3.4,2025-07-21,71,15,6,10,1,1,0,2,0,1,0,voice,True,True,47710.24,46.1,True
157,high_value,44271.57,timeout,wallet,2.4,2025-03-20,83,5,4,1,2,5,3,4,2,6,0,email,True,True,44271.57,21.6,False
34,regular,2050.68,timeout,card,8.6,2025-06-08,18,5,5,1,1,5,6,6,1,3,0,discount,True,False,0.0,,False
111,regular,7967.64,timeout,card,3.2,2025-10-13,46,3,4,2,1,1,1,3,0,2,0,email,True,False,0.0,,False
38,regular,5953.1,card_declined,wallet,9.6,2025-06-05,100,9,5,7,3,4,0,0,4,5,0,email,True,False,0.0,,False
71,new,540.68,timeout,upi,1.3,2025-01-14,41,8,3,5,5,5,2,4,4,6,0,human_followup,True,False,0.0,,False
146,regular,5092.72,bank_server_down,card,2.3,2025-01-14,19,2,3,1,0,1,0,1,3,3,0,whatsapp,True,False,0.0,,False
129,new,2553.8,network_error,netbanking,1.8,2025-07-18,63,3,5,1,2,4,0,0,1,5,0,email,True,True,2553.8,1.6,False
4,regular,7440.76,network_error,card,7.4,2025-04-14,25,13,5,9,2,3,3,4,4,6,0,human_followup,True,True,7440.76,47.3,False
158,regular,4174.57,card_declined,wallet,8.9,2025-08-07,93,13,7,8,0,0,4,6,2,5,0,email,True,True,4174.57,18.3,False
81,regular,3456.13,bank_server_down,upi,5.2,2025-08-20,64,5,5,3,1,6,0,1,0,0,0,email,True,False,0.0,,False
63,new,1604.24,network_error,upi,5.6,2025-09-22,21,8,0,8,0,0,1,2,1,2,1,human_followup,True,False,0.0,,True
113,regular,3485.3,card_declined,netbanking,4.6,2025-08-05,73,11,8,6,3,6,0,3,0,0,0,whatsapp,True,False,0.0,,False
37,new,1444.38,network_error,upi,7.2,2025-02-27,93,15,5,11,0,3,0,0,1,2,0,whatsapp,True,False,0.0,,False
140,regular,1514.8,network_error,netbanking,4.5,2025-04-02,26,2,3,1,4,5,0,2,0,0,0,email,True,False,0.0,,False
117,regular,1176.35,card_declined,card,7.2,2025-03-05,43,11,0,11,0,3,4,6,0,0,0,retry,True,False,0.0,,False
163,regular,3222.08,bank_server_down,wallet,7.3,2026-05-15,98,6,3,5,0,0,4,6,1,5,0,email,True,False,0.0,,False
98,new,227.33,timeout,netbanking,5.7,2025-12-04,21,13,5,11,3,6,0,0,0,0,0,none,False,True,227.33,11.3,False
14,high_value,23881.18,card_declined,wallet,2.9,2025-04-03,28,4,4,0,0,0,2,4,1,4,0,retry,True,True,23881.18,9.8,False
160,regular,6240.47,insufficient_funds,wallet,5.0,2025-09-13,12,5,1,4,5,6,2,5,0,1,0,email,True,True,6240.47,11.5,False
151,regular,5446.03,network_error,wallet,4.4,2025-11-04,94,9,6,4,5,6,0,1,0,2,0,voice,True,True,5446.03,29.8,False
143,high_value,41905.46,timeout,upi,1.8,2025-01-29,71,15,6,10,1,1,0,2,0,1,0,voice,True,True,41905.46,32.0,False
155,new,965.48,insufficient_funds,upi,1.1,2025-04-02,97,3,5,0,3,5,0,0,0,1,0,whatsapp,True,True,965.48,33.6,False
147,regular,6404.81,timeout,wallet,7.5,2025-07-04,45,9,2,8,2,6,2,4,1,6,2,none,False,True,6404.81,22.2,False
95,regular,7231.47,insufficient_funds,wallet,8.4,2025-02-03,21,11,3,8,0,2,1,5,3,6,0,whatsapp,True,True,7231.47,13.2,False
135,high_value,23619.11,timeout,card,6.1,2025-02-25,26,14,8,9,1,1,2,2,2,3,0,voice,True,False,0.0,,False
23,regular,4127.47,bank_server_down,netbanking,4.3,2026-03-11,51,12,5,8,3,3,1,2,0,2,0,whatsapp,True,True,4127.47,17.0,False
34,regular,5107.17,network_error,wallet,4.9,2025-04-03,18,5,5,1,1,5,6,6,1,3,0,none,False,True,5107.17,21.6,False
50,new,104.58,insufficient_funds,wallet,6.3,2025-03-02,45,6,3,3,0,5,1,5,4,6,0,human_followup,True,True,104.58,20.0,False
12,high_value,20020.65,bank_server_down,card,0.1,2025-04-14,11,11,4,7,0,5,0,1,2,3,0,discount,True,True,20020.65,14.5,True
141,new,1039.38,insufficient_funds,upi,6.9,2025-06-24,62,12,5,8,0,2,3,4,0,2,0,email,True,True,1039.38,40.0,False
50,new,1058.49,card_declined,wallet,9.2,2026-02-13,45,6,3,3,0,5,1,5,4,6,0,retry,True,True,1058.49,7.5,False
118,high_value,45142.62,bank_server_down,netbanking,4.6,2026-02-21,31,9,1,9,0,0,0,0,2,4,0,email,True,False,0.0,,False
77,high_value,30422.42,card_declined,upi,2.1,2025-12-17,85,8,2,6,3,5,2,6,1,2,0,whatsapp,True,False,0.0,,False
17,new,2911.88,card_declined,upi,3.4,2025-07-12,90,14,5,9,2,6,2,5,3,5,0,voice,True,False,0.0,,False
100,regular,1905.34,insufficient_funds,netbanking,7.1,2025-06-11,41,7,6,4,4,4,0,2,1,3,0,discount,True,True,1905.34,42.1,False
96,new,1410.53,card_declined,card,5.3,2025-03-31,30,11,2,11,1,5,0,5,2,4,2,retry,True,False,0.0,,False
52,regular,7350.15,network_error,upi,8.0,2026-04-09,61,6,5,1,0,1,0,0,0,0,0,email,True,True,7350.15,35.2,False
135,high_value,18966.14,card_declined,card,7.7,2025-02-20,26,14,8,9,1,1,2,2,2,3,0,none,False,False,0.0,,False
174,regular,7945.4,timeout,upi,4.6,2026-01-01,53,14,4,10,2,6,2,2,1,1,0,none,False,True,7945.4,23.1,False
12,high_value,35917.35,bank_server_down,upi,3.3,2026-04-01,11,11,4,7,0,5,0,1,2,3,0,retry,True,False,0.0,,False
169,regular,6091.66,insufficient_funds,netbanking,6.4,2025-04-18,64,2,4,1,0,2,6,6,2,6,0,whatsapp,True,True,6091.66,15.4,False
113,regular,5533.43,card_declined,card,1.6,2025-02-28,73,11,8,6,3,6,0,3,0,0,0,retry,True,False,0.0,,False
132,new,396.89,bank_server_down,netbanking,5.5,2025-05-19,46,3,5,1,0,0,3,5,1,3,0,whatsapp,True,False,0.0,,False
63,new,596.7,card_declined,netbanking,5.4,2025-01-26,21,8,0,8,0,0,1,2,1,2,1,retry,True,False,0.0,,False
173,regular,878.42,network_error,upi,0.9,2025-07-20,40,6,2,5,1,2,4,4,1,4,0,whatsapp,True,True,878.42,40.2,False
180,regular,3843.77,card_declined,netbanking,3.3,2025-04-12,47,13,4,10,3,5,5,6,0,0,0,discount,True,False,0.0,,False
120,regular,4758.42,insufficient_funds,wallet,1.0,2025-06-08,76,6,2,4,0,4,2,3,1,3,0,discount,True,False,0.0,,False
60,high_value,47635.17,timeout,netbanking,9.1,2025-07-20,54,11,5,7,0,3,0,4,0,0,1,whatsapp,True,False,0.0,,True
84,new,1414.52,insufficient_funds,upi,4.8,2025-06-29,13,11,8,6,0,0,5,6,1,3,0,email,True,False,0.0,,False
90,regular,5033.3,timeout,upi,4.1,2026-01-01,8,9,5,5,0,1,2,5,2,3,0,human_followup,True,True,5033.3,38.1,False
137,regular,3957.31,bank_server_down,wallet,2.4,2025-05-05,43,11,6,6,0,2,1,3,2,2,0,email,True,False,0.0,,False
88,high_value,14370.72,bank_server_down,wallet,7.8,2025-08-11,93,6,4,5,1,3,0,0,2,5,0,voice,True,True,14370.72,8.4,False
172,new,325.89,bank_server_down,wallet,1.1,2025-11-02,64,12,0,12,0,0,0,1,1,3,2,email,True,False,0.0,,True
46,new,993.3,network_error,upi,6.0,2025-12-17,41,8,6,5,1,5,1,2,1,6,0,none,False,False,0.0,,False
98,new,1049.48,insufficient_funds,upi,2.2,2025-03-13,21,13,5,11,3,6,0,0,0,0,0,none,False,False,0.0,,False
163,regular,6573.8,timeout,card,4.5,2025-05-30,98,6,3,5,0,0,4,6,1,5,0,whatsapp,True,False,0.0,,False
175,high_value,44484.14,card_declined,netbanking,9.2,2026-04-25,79,3,5,0,0,1,0,0,1,1,0,email,True,False,0.0,,False
23,regular,4870.45,bank_server_down,wallet,8.5,2026-03-13,51,12,5,8,3,3,1,2,0,2,0,whatsapp,True,True,4870.45,2.6,False
144,regular,6655.65,card_declined,upi,8.6,2026-03-20,99,13,3,10,1,4,1,1,0,6,0,retry,True,False,0.0,,False
152,new,1243.38,card_declined,wallet,4.1,2025-08-11,93,10,6,6,2,2,1,4,0,3,0,email,True,False,0.0,,False
49,high_value,29993.97,card_declined,wallet,1.5,2026-03-23,97,12,2,12,0,2,2,5,1,4,0,discount,True,True,29993.97,0.9,True
125,regular,5434.45,timeout,upi,1.4,2026-02-17,42,15,7,11,0,1,1,1,0,6,2,email,True,False,0.0,,True
155,new,2797.9,bank_server_down,card,4.5,2025-08-06,97,3,5,0,3,5,0,0,0,1,0,email,True,False,0.0,,False
48,new,1331.84,insufficient_funds,wallet,8.5,2025-05-02,68,12,6,7,5,5,0,3,2,4,0,discount,True,True,1331.84,27.7,False
9,regular,7836.75,bank_server_down,wallet,7.0,2025-02-27,96,13,6,8,0,2,2,2,0,0,0,voice,True,False,0.0,,True
135,high_value,49261.06,card_declined,wallet,5.2,2025-09-25,26,14,8,9,1,1,2,2,2,3,0,none,False,True,49261.06,34.5,False
170,high_value,48218.5,insufficient_funds,netbanking,6.1,2026-04-08,8,10,3,8,0,3,0,0,0,3,2,whatsapp,True,False,0.0,,True
132,new,2727.56,bank_server_down,netbanking,4.2,2026-05-07,46,3,5,1,0,0,3,5,1,3,0,none,False,True,2727.56,12.9,False
178,regular,7421.48,card_declined,netbanking,0.6,2025-08-31,80,3,5,1,0,0,2,2,1,1,0,voice,True,True,7421.48,14.1,False
160,regular,704.74,network_error,upi,1.3,2025-02-09,12,5,1,4,5,6,2,5,0,1,0,none,False,True,704.74,10.4,False
72,regular,2564.13,card_declined,upi,7.4,2025-11-06,60,4,3,1,0,0,0,3,4,4,0,whatsapp,True,False,0.0,,False
115,regular,3273.25,timeout,netbanking,7.8,2025-05-01,55,15,5,10,0,2,1,4,0,0,0,email,True,False,0.0,,False
88,high_value,49283.22,timeout,card,8.4,2026-01-21,93,6,4,5,1,3,0,0,2,5,0,none,False,False,0.0,,False
61,high_value,34730.03,timeout,card,5.8,2026-03-08,32,4,2,4,1,3,2,5,0,0,0,whatsapp,True,False,0.0,,False
30,high_value,7363.54,network_error,wallet,4.8,2025-09-01,58,9,5,7,0,4,0,1,1,3,2,human_followup,True,False,0.0,,True
98,new,2082.18,network_error,wallet,2.6,2025-09-29,21,13,5,11,3,6,0,0,0,0,0,none,False,True,2082.18,66.8,False
115,regular,3365.03,card_declined,upi,1.0,2025-09-30,55,15,5,10,0,2,1,4,0,0,0,voice,True,False,0.0,,False
167,high_value,43626.01,card_declined,netbanking,2.7,2025-02-20,58,2,2,1,1,3,1,2,5,6,0,whatsapp,True,False,0.0,,False
173,regular,6118.18,bank_server_down,card,5.2,2025-12-13,40,6,2,5,1,2,4,4,1,4,0,discount,True,True,6118.18,32.3,False
18,regular,589.71,insufficient_funds,upi,6.9,2025-06-29,21,0,2,0,1,5,0,0,0,0,0,whatsapp,True,True,589.71,1.2,False
24,regular,926.61,bank_server_down,card,9.5,2025-11-23,91,13,8,8,1,5,0,2,3,4,2,retry,True,False,0.0,,False
23,regular,6923.31,timeout,wallet,6.6,2026-04-06,51,12,5,8,3,3,1,2,0,2,0,voice,True,False,0.0,,True
29,new,2117.4,card_declined,netbanking,4.7,2026-04-25,58,8,5,6,0,0,0,1,0,3,0,retry,True,False,0.0,,False
71,new,2331.14,card_declined,netbanking,1.6,2025-02-07,41,8,3,5,5,5,2,4,4,6,0,whatsapp,True,True,2331.14,47.8,False
67,new,2871.26,card_declined,card,4.4,2025-09-09,21,6,7,1,1,4,0,3,4,6,0,none,False,True,2871.26,28.9,False
166,regular,4190.43,timeout,wallet,2.2,2025-11-26,98,10,4,7,2,4,1,1,1,5,0,retry,True,True,4190.43,12.5,False
9,regular,1046.9,bank_server_down,netbanking,7.8,2025-01-10,96,13,6,8,0,2,2,2,0,0,0,none,False,True,1046.9,46.5,False
10,new,2027.36,card_declined,card,7.0,2026-04-09,80,5,1,5,1,1,2,5,1,1,0,whatsapp,True,True,2027.36,37.0,False
123,high_value,24622.6,insufficient_funds,card,0.0,2026-05-04,99,1,2,0,0,0,2,5,1,1,0,discount,True,False,0.0,,False
138,high_value,47076.9,card_declined,netbanking,6.8,2025-07-25,55,8,5,5,1,2,2,4,1,5,0,retry,True,False,0.0,,False
166,regular,1180.0,bank_server_down,netbanking,0.8,2025-08-24,98,10,4,7,2,4,1,1,1,5,0,human_followup,True,True,1180.0,26.7,False
99,new,2016.13,card_declined,wallet,9.0,2025-11-19,78,10,3,9,1,5,1,2,1,3,0,discount,True,True,2016.13,21.1,False
49,high_value,11297.43,timeout,upi,7.2,2025-10-31,97,12,2,12,0,2,2,5,1,4,0,whatsapp,True,True,11297.43,30.9,False
128,high_value,29027.3,network_error,upi,0.4,2025-01-29,27,13,8,8,0,0,0,0,2,4,0,whatsapp,True,False,0.0,,False
55,new,2440.6,bank_server_down,wallet,9.4,2026-03-22,18,6,6,3,0,1,0,2,1,2,0,none,False,True,2440.6,42.1,False
19,high_value,6659.5,timeout,wallet,6.5,2025-08-30,60,12,5,8,1,1,0,2,1,6,2,none,False,False,0.0,,False
63,new,2133.76,timeout,upi,1.7,2025-01-26,21,8,0,8,0,0,1,2,1,2,1,none,False,False,0.0,,False
25,regular,3921.38,timeout,upi,8.2,2025-02-24,91,10,1,10,0,2,0,0,0,0,2,retry,True,False,0.0,,False
158,regular,2154.29,timeout,wallet,3.4,2026-03-04,93,13,7,8,0,0,4,6,2,5,0,none,False,False,0.0,,False
84,new,450.33,bank_server_down,card,3.2,2026-05-09,13,11,8,6,0,0,5,6,1,3,0,human_followup,True,False,0.0,,False
86,regular,974.16,card_declined,card,7.6,2025-03-28,74,2,2,2,1,2,2,6,2,3,0,discount,True,True,974.16,44.4,False
11,regular,1500.28,bank_server_down,wallet,7.8,2025-01-09,36,15,7,11,1,6,5,6,4,6,0,none,False,True,1500.28,1.5,False
23,regular,5800.56,bank_server_down,netbanking,4.2,2026-02-18,51,12,5,8,3,3,1,2,0,2,0,human_followup,True,True,5800.56,7.0,True
70,new,1616.95,network_error,card,9.4,2025-11-09,48,9,6,6,0,1,3,5,1,6,0,discount,True,True,1616.95,29.4,False
23,regular,5203.94,card_declined,netbanking,4.2,2025-10-13,51,12,5,8,3,3,1,2,0,2,0,whatsapp,True,True,5203.94,4.7,False
93,regular,6970.48,bank_server_down,card,4.6,2025-11-17,90,6,7,1,0,2,0,2,2,5,0,discount,True,True,6970.48,38.3,False
176,new,2546.97,network_error,wallet,1.8,2025-12-10,50,13,4,12,5,6,1,4,0,4,0,none,False,True,2546.97,26.9,False
54,regular,3760.04,card_declined,wallet,0.4,2026-01-15,34,12,4,9,0,3,2,6,0,2,0,retry,True,False,0.0,,False
41,high_value,40347.14,network_error,upi,0.7,2025-05-01,82,3,3,3,3,4,1,3,0,4,0,discount,True,True,40347.14,9.6,False
174,regular,7237.8,timeout,upi,3.3,2025-02-20,53,14,4,10,2,6,2,2,1,1,0,whatsapp,True,True,7237.8,42.8,True
19,high_value,26194.56,network_error,upi,8.9,2025-03-16,60,12,5,8,1,1,0,2,1,6,2,whatsapp,True,False,0.0,,True
96,new,495.57,timeout,netbanking,9.8,2025-04-14,30,11,2,11,1,5,0,5,2,4,2,whatsapp,True,True,495.57,13.5,True
29,new,2569.79,network_error,wallet,1.7,2025-06-25,58,8,5,6,0,0,0,1,0,3,0,whatsapp,True,True,2569.79,38.2,False
157,high_value,45751.01,bank_server_down,card,0.9,2026-03-15,83,5,4,1,2,5,3,4,2,6,0,email,True,False,0.0,,False
122,new,2527.27,card_declined,upi,7.3,2026-01-12,11,5,1,5,0,2,0,0,3,6,0,none,False,False,0.0,,False
112,new,1780.45,bank_server_down,card,9.1,2026-04-05,25,14,5,11,0,3,0,6,1,1,1,retry,True,False,0.0,,False
11,regular,7934.55,bank_server_down,upi,4.3,2025-07-21,36,15,7,11,1,6,5,6,4,6,0,email,True,False,0.0,,False
116,high_value,27287.83,insufficient_funds,upi,6.9,2025-07-28,87,8,2,7,2,5,0,3,0,4,2,none,False,True,27287.83,22.0,False
166,regular,7992.14,insufficient_funds,wallet,6.7,2025-03-24,98,10,4,7,2,4,1,1,1,5,0,discount,True,False,0.0,,False
7,regular,7823.16,network_error,card,8.7,2025-07-27,19,12,4,10,2,2,2,5,2,6,0,whatsapp,True,False,0.0,,False
163,regular,510.23,insufficient_funds,wallet,8.9,2025-06-20,98,6,3,5,0,0,4,6,1,5,0,email,True,True,510.23,33.5,False
157,high_value,29409.58,timeout,upi,6.2,2025-06-21,83,5,4,1,2,5,3,4,2,6,0,discount,True,True,29409.58,32.4,False
14,high_value,9993.49,card_declined,wallet,6.2,2025-07-07,28,4,4,0,0,0,2,4,1,4,0,whatsapp,True,False,0.0,,False
144,regular,5820.03,timeout,card,9.8,2025-05-03,99,13,3,10,1,4,1,1,0,6,0,email,True,True,5820.03,36.1,False
180,regular,2073.45,timeout,netbanking,3.5,2025-05-17,47,13,4,10,3,5,5,6,0,0,0,email,True,True,2073.45,18.0,True
116,high_value,26880.21,bank_server_down,upi,4.7,2025-09-30,87,8,2,7,2,5,0,3,0,4,2,discount,True,False,0.0,,True
159,regular,3261.09,insufficient_funds,card,8.9,2025-08-23,45,8,2,8,1,1,0,6,0,0,0,retry,True,False,0.0,,False
46,new,936.28,insufficient_funds,upi,1.6,2025-02-27,41,8,6,5,1,5,1,2,1,6,0,discount,True,True,936.28,25.0,False
161,new,165.8,network_error,card,4.7,2025-08-04,44,10,4,6,2,5,0,0,3,3,0,email,True,False,0.0,,False
17,new,163.91,timeout,netbanking,4.1,2025-06-25,90,14,5,9,2,6,2,5,3,5,0,voice,True,False,0.0,,False
171,new,2120.9,bank_server_down,wallet,4.6,2025-10-18,52,3,4,2,1,5,0,0,0,0,0,whatsapp,True,False,0.0,,False
67,new,757.67,card_declined,netbanking,7.7,2025-01-25,21,6,7,1,1,4,0,3,4,6,0,whatsapp,True,True,757.67,29.7,False
42,new,2164.26,card_declined,card,9.7,2026-03-06,25,9,5,4,1,1,0,0,1,1,0,discount,True,False,0.0,,False
42,new,789.93,insufficient_funds,netbanking,5.7,2025-08-14,25,9,5,4,1,1,0,0,1,1,0,whatsapp,True,True,789.93,1.8,False
82,regular,7835.17,timeout,netbanking,4.5,2026-05-15,41,13,5,8,0,0,2,6,6,6,0,whatsapp,True,True,7835.17,19.5,False
128,high_value,39583.32,network_error,netbanking,1.6,2026-05-12,27,13,8,8,0,0,0,0,2,4,0,human_followup,True,False,0.0,,False
76,regular,4054.33,card_declined,card,8.0,2026-01-09,46,11,5,7,4,4,3,6,0,3,0,none,False,False,0.0,,False
177,regular,1342.37,network_error,upi,1.4,2025-10-10,7,8,2,7,0,4,0,2,1,6,1,retry,True,True,1342.37,29.7,False
57,regular,3844.8,insufficient_funds,netbanking,0.6,2025-11-25,9,12,5,10,0,4,2,3,0,2,1,whatsapp,True,False,0.0,,False
72,regular,1967.87,insufficient_funds,wallet,6.8,2026-05-06,60,4,3,1,0,0,0,3,4,4,0,retry,True,False,0.0,,False
50,new,1522.35,bank_server_down,upi,9.1,2025-07-04,45,6,3,3,0,5,1,5,4,6,0,email,True,False,0.0,,False
99,new,1181.21,card_declined,netbanking,3.5,2026-05-16,78,10,3,9,1,5,1,2,1,3,0,email,True,False,0.0,,False
114,new,2250.43,network_error,wallet,2.9,2026-02-17,71,10,3,9,2,3,0,0,2,4,0,discount,True,False,0.0,,False
107,new,504.75,bank_server_down,upi,1.4,2025-06-05,73,11,2,10,0,2,0,1,0,5,2,email,True,False,0.0,,False
17,new,2806.14,bank_server_down,wallet,0.9,2025-07-29,90,14,5,9,2,6,2,5,3,5,0,voice,True,True,2806.14,22.2,True
146,regular,6164.33,timeout,card,1.9,2025-07-15,19,2,3,1,0,1,0,1,3,3,0,whatsapp,True,False,0.0,,False
78,regular,6759.39,card_declined,wallet,5.6,2025-08-26,76,9,2,9,2,3,4,5,2,3,0,whatsapp,True,False,0.0,,True
77,high_value,48021.2,network_error,upi,6.5,2026-04-03,85,8,2,6,3,5,2,6,1,2,0,whatsapp,True,True,48021.2,31.0,False
8,high_value,10370.96,card_declined,wallet,9.9,2025-02-04,44,9,2,9,1,1,2,4,0,6,1,voice,True,False,0.0,,True
112,new,2618.2,network_error,upi,3.7,2026-01-11,25,14,5,11,0,3,0,6,1,1,1,voice,True,False,0.0,,True
15,regular,1596.03,network_error,card,3.6,2025-01-28,35,5,3,4,0,2,0,2,0,0,0,whatsapp,True,False,0.0,,False
92,regular,865.36,card_declined,upi,5.1,2026-01-28,38,12,4,8,2,6,0,0,0,1,0,voice,True,False,0.0,,False
43,regular,4577.84,card_declined,netbanking,2.7,2025-12-24,41,4,1,4,4,5,0,6,1,2,0,discount,True,True,4577.84,39.5,False
4,regular,1527.12,card_declined,netbanking,7.8,2025-07-30,25,13,5,9,2,3,3,4,4,6,0,whatsapp,True,False,0.0,,True
40,new,1559.81,timeout,upi,4.2,2026-04-15,28,12,5,9,0,0,0,2,1,6,2,retry,True,False,0.0,,False
5,regular,4096.39,card_declined,netbanking,1.4,2025-08-15,23,11,8,6,1,2,1,4,0,1,0,none,False,False,0.0,,False
88,high_value,12749.32,card_declined,upi,7.4,2025-03-02,93,6,4,5,1,3,0,0,2,5,0,whatsapp,True,False,0.0,,False
59,regular,2805.71,timeout,card,9.8,2025-08-06,18,14,7,9,2,5,0,1,3,5,0,discount,True,False,0.0,,True
124,regular,6180.01,insufficient_funds,card,1.1,2026-02-11,38,9,4,7,0,2,0,0,0,6,0,discount,True,True,6180.01,43.6,False
12,high_value,7981.13,insufficient_funds,upi,7.8,2026-04-17,11,11,4,7,0,5,0,1,2,3,0,voice,True,True,7981.13,32.2,True
8,high_value,9085.07,card_declined,netbanking,3.5,2026-03-14,44,9,2,9,1,1,2,4,0,6,1,email,True,False,0.0,,True
146,regular,1012.53,bank_server_down,upi,5.3,2026-01-02,19,2,3,1,0,1,0,1,3,3,0,whatsapp,True,True,1012.53,25.8,False
26,new,2780.27,bank_server_down,wallet,3.7,2025-10-29,58,9,3,9,1,5,2,5,0,1,0,whatsapp,True,False,0.0,,True
91,regular,7859.76,network_error,card,5.1,2025-07-28,78,8,3,5,0,1,2,3,0,0,0,retry,True,False,0.0,,False
32,regular,3994.26,bank_server_down,card,5.0,2025-07-04,7,4,3,4,1,5,3,5,1,1,0,discount,True,True,3994.26,15.8,False
30,high_value,22315.15,network_error,netbanking,6.9,2026-03-07,58,9,5,7,0,4,0,1,1,3,2,email,True,False,0.0,,True
110,regular,1915.89,insufficient_funds,wallet,9.4,2025-07-08,47,9,1,8,0,1,4,5,2,6,0,whatsapp,True,False,0.0,,False
27,regular,3472.77,bank_server_down,upi,1.2,2025-07-22,20,4,5,0,1,3,0,4,1,5,0,email,True,False,0.0,,False
44,new,287.66,timeout,netbanking,2.0,2026-03-09,61,13,6,9,0,0,0,3,3,4,0,none,False,True,287.66,60.5,False
128,high_value,17533.32,bank_server_down,netbanking,7.6,2026-02-15,27,13,8,8,0,0,0,0,2,4,0,voice,True,True,17533.32,29.0,False
104,regular,7906.42,bank_server_down,netbanking,1.5,2025-08-21,45,3,3,3,3,3,0,6,2,4,0,retry,True,True,7906.42,23.9,False
161,new,2832.97,insufficient_funds,upi,7.4,2026-03-02,44,10,4,6,2,5,0,0,3,3,0,retry,True,False,0.0,,False
46,new,1209.64,card_declined,card,3.0,2025-11-16,41,8,6,5,1,5,1,2,1,6,0,retry,True,True,1209.64,36.1,False
127,regular,6445.49,timeout,netbanking,6.6,2025-09-09,13,7,6,2,3,5,1,4,2,3,0,email,True,False,0.0,,False
139,high_value,29597.9,insufficient_funds,wallet,8.8,2025-03-02,35,15,7,10,0,2,0,6,0,6,0,whatsapp,True,True,29597.9,22.1,False
9,regular,1826.52,card_declined,card,4.9,2025-03-10,96,13,6,8,0,2,2,2,0,0,0,whatsapp,True,True,1826.52,27.3,False
126,regular,5450.59,bank_server_down,wallet,4.8,2026-03-14,97,8,2,7,0,4,0,0,1,4,2,whatsapp,True,False,0.0,,True
152,new,2915.53,bank_server_down,netbanking,7.7,2025-05-26,93,10,6,6,2,2,1,4,0,3,0,whatsapp,True,True,2915.53,40.2,True
90,regular,6571.65,bank_server_down,upi,7.7,2025-11-17,8,9,5,5,0,1,2,5,2,3,0,whatsapp,True,True,6571.65,17.2,False
90,regular,923.37,timeout,card,2.3,2025-06-09,8,9,5,5,0,1,2,5,2,3,0,voice,True,False,0.0,,True
79,high_value,10151.21,timeout,upi,5.4,2025-01-20,24,13,2,12,0,0,1,2,5,6,0,email,True,False,0.0,,False
108,new,873.19,network_error,upi,9.9,2025-07-13,17,10,8,5,1,5,1,3,2,2,0,voice,True,True,873.19,23.5,True
177,regular,5563.33,card_declined,wallet,5.0,2026-01-27,7,8,2,7,0,4,0,2,1,6,1,discount,True,True,5563.33,46.5,True
52,regular,4227.14,insufficient_funds,card,2.9,2025-01-25,61,6,5,1,0,1,0,0,0,0,0,whatsapp,True,False,0.0,,False
